Unique ID,Category,Start Location,End Location,Reporting Location,Train Operating Company
121739,Station,,,Victoria,Victoria
126172,On Train ,,,Victoria,District
126173,On Train ,,,Victoria,Victoria
126174,On Train ,,,Victoria,Victoria
126177,Station,,,Victoria,Victoria
126184,Station,,,Victoria,Victoria
126185,Station,,,Victoria,Victoria
126186,Station,,,Victoria,Victoria
126189,Station,,,Victoria,Victoria
126190,Station,,,Victoria,Victoria
126192,Station,,,Victoria,Victoria
126193,Station,,,Victoria,Victoria
127510,Station,,,Victoria,Victoria
127516,Station,,,Victoria,Victoria
127517,Station,,,Victoria,Victoria
127518,Station,,,Victoria,Victoria
127520,Station,,,Victoria,Victoria
132414,On Train ,,,Victoria,Victoria
132419,Station,,,Victoria,Victoria
132422,Station,,,Victoria,Victoria
132423,Station,,,Victoria,Victoria
132425,Station,,,Victoria,Victoria
132426,Station,,,Victoria,Victoria
133864,Station,,,Victoria,Victoria
133868,Station,,,Victoria,Victoria
133870,Station,,,Victoria,Victoria
133872,Station,,,Victoria,Victoria
133876,Station,,,Victoria,Victoria
133877,Station,,,Victoria,Victoria
139709,On Train ,,,Victoria,District
137201,Station,,,Victoria,Victoria
138341,Station,,,Victoria,Victoria
139713,Station,,,Victoria,Victoria
139714,Station,,,Victoria,Victoria
139717,Station,,,Victoria,Victoria
144780,On Train ,,,Victoria,Victoria
144786,Station,,,Victoria,Victoria
144787,Station,,,Victoria,Victoria
144791,Station,,,Victoria,Victoria
144793,Station,,,Victoria,Victoria
144795,Station,,,Victoria,Victoria
144796,Station,,,Victoria,Victoria
144798,Station,,,Victoria,Victoria
144799,Station,,,Victoria,Victoria
146304,Station,,,Victoria,Victoria
146306,Station,,,Victoria,Victoria
146307,Station,,,Victoria,Victoria
146313,Station,,,Victoria,Victoria
146315,Station,,,Victoria,Victoria
146318,Station,,,Victoria,Victoria
146320,Station,,,Victoria,Victoria
152633,On Train ,,,Victoria,District
152634,On Train ,,,Victoria,District
151081,Station,,,Victoria,Victoria
151082,Station,,,Victoria,Victoria
151083,Station,,,Victoria,Victoria
151085,Station,,,Victoria,Victoria
151086,Station,,,Victoria,Victoria
151087,Station,,,Victoria,Victoria
151088,Station,,,Victoria,Victoria
151089,Station,,,Victoria,Victoria
152638,Station,,,Victoria,Victoria
152645,Station,,,Victoria,Victoria
152646,Station,,,Victoria,Victoria
157277,Station,,,Victoria,Victoria
157279,Station,,,Victoria,Victoria
158752,Station,,,Victoria,Victoria
158754,Station,,,Victoria,Victoria
158757,Station,,,Victoria,Victoria
158765,Station,,,Victoria,Victoria
158766,Station,,,Victoria,Victoria
158767,Station,,,Victoria,Victoria
163861,On Train ,,,Victoria,District
165359,On Train ,,,Victoria,District
165361,On Train ,,,Victoria,District
163860,On Train ,,,Victoria,Victoria
163862,Station,,,Victoria,Victoria
163863,Station,,,Victoria,Victoria
163864,Station,,,Victoria,Victoria
163868,Station,,,Victoria,Victoria
163871,Station,,,Victoria,Victoria
163872,Station,,,Victoria,Victoria
165358,On Train ,,,Victoria,Victoria
165365,Station,,,Victoria,Victoria
165366,Station,,,Victoria,Victoria
165367,Station,,,Victoria,Victoria
165375,Station,,,Victoria,Victoria
170864,On Train ,,,Victoria,Victoria
170865,On Train ,,,Victoria,Victoria
170868,Station,,,Victoria,Victoria
170872,Station,,,Victoria,Victoria
170874,Station,,,Victoria,Victoria
170876,Station,,,Victoria,Victoria
170878,Station,,,Victoria,Victoria
172489,On Train ,,,Victoria,Victoria
172490,On Train ,,,Victoria,Victoria
172492,Station,,,Victoria,Victoria
172497,Station,,,Victoria,Victoria
178887,Station,,,Victoria,District
176095,Station,,,Victoria,Victoria
177429,On Train ,,,Victoria,Victoria
177432,Station,,,Victoria,Victoria
177434,Station,,,Victoria,Victoria
177436,Station,,,Victoria,Victoria
177438,Station,,,Victoria,Victoria
177440,Station,,,Victoria,Victoria
177441,Station,,,Victoria,Victoria
177447,Station,,,Victoria,Victoria
178886,Station,,,Victoria,Victoria
178888,Station,,,Victoria,Victoria
178889,Station,,,Victoria,Victoria
178892,Station,,,Victoria,Victoria
183769,On Train ,,,Victoria,Victoria
183770,On Train ,,,Victoria,Victoria
183773,Station,,,Victoria,Victoria
183774,Station,,,Victoria,Victoria
183776,Station,,,Victoria,Victoria
183777,Station,,,Victoria,Victoria
183778,Station,,,Victoria,Victoria
183779,Station,,,Victoria,Victoria
183783,Station,,,Victoria,Victoria
185153,Station,,,Victoria,Victoria
185158,Station,,,Victoria,Victoria
185159,Station,,,Victoria,Victoria
185162,Station,,,Victoria,Victoria
185163,Station,,,Victoria,Victoria
185167,Station,,,Victoria,Victoria
185168,Station,,,Victoria,Victoria
185169,Station,,,Victoria,Victoria
170886,On Train ,Balham,Walthamstow Central,Walthamstow Central,Northern
98936,On Train ,Blackhorse Road,Walthamstow Central,Walthamstow Central,Victoria
144808,On Train ,Blackhorse Road,Walthamstow Central,Walthamstow Central,Victoria
146327,On Train ,Blackhorse Road,Walthamstow Central,Walthamstow Central,Victoria
150036,On Train ,Blackhorse Road,Walthamstow Central,Walthamstow Central,Victoria
182480,On Train ,Blackhorse Road,Walthamstow Central,Walthamstow Central,Victoria
32634,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
41650,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
57283,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
72211,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
72212,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
72213,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
72215,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
98935,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
104264,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
114469,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
120379,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
120380,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
126203,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
126206,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
132429,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
132430,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
144806,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
144816,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
163878,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
170879,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
170883,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
170892,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
177449,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
177450,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
177451,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
177452,On Train ,Brixton,Walthamstow Central,Walthamstow Central,Victoria
132431,On Train ,Clapham Common,Walthamstow Central,Walthamstow Central,Victoria
104265,On Train ,Euston,Walthamstow Central,Walthamstow Central,Victoria
109206,On Train ,Euston,Walthamstow Central,Walthamstow Central,Victoria
177453,On Train ,Euston,Walthamstow Central,Walthamstow Central,Victoria
183800,On Train ,Euston,Walthamstow Central,Walthamstow Central,Victoria
132432,On Train ,Finchley Road,Walthamstow Central,Walthamstow Central,Victoria
98939,On Train ,Finsbury Park,Walthamstow Central,Walthamstow Central,Victoria
98941,On Train ,Finsbury Park,Walthamstow Central,Walthamstow Central,Victoria
114467,On Train ,Finsbury Park,Walthamstow Central,Walthamstow Central,Victoria
144802,On Train ,Finsbury Park,Walthamstow Central,Walthamstow Central,Victoria
162649,On Train ,Finsbury Park,Walthamstow Central,Walthamstow Central,Victoria
170880,On Train ,Finsbury Park,Walthamstow Central,Walthamstow Central,Victoria
151097,On Train ,Gloucester Road,Walthamstow Central,Walthamstow Central,Victoria
